week_number,weekly_max_temperature,weekly_min_temperature,weekly_avg_temperature,weekly_max_irradiance,weekly_min_irradiance,weekly_avg_irradiance,weekly_max_cloud_cover,weekly_min_cloud_cover,weekly_avg_cloud_cover
44,17.6,4.8,10.45,592.0,0.0,87.9,100,0,65.05
45,20.1,2.4,11.79,599.0,0.0,144.07,100,0,33.83
46,24.2,9.2,16.39,608.0,0.0,113.06,100,0,85.03
47,22.5,5.7,14.03,632.0,0.0,144.24,100,0,29.39
48,22.4,5.3,14.16,676.0,0.0,161.41,100,0,35.49
49,25.4,3.9,13.14,712.0,0.0,168.75,100,0,27.41
50,30.2,8.8,19.33,758.0,0.0,201.7,98,0,5.68
51,27.0,4.8,13.23,775.0,0.0,191.24,100,0,26.07
52,22.5,0.5,10.02,816.0,0.0,180.04,100,0,51.96
53,27.5,5.6,14.14,830.0,0.0,204.16,100,0,44.23
54,23.3,3.8,12.86,876.0,0.0,236.58,100,0,12.79
55,25.9,7.6,16.29,887.0,0.0,247.49,100,0,38.52
56,29.5,8.4,18.26,901.0,0.0,267.82,100,0,42.19
57,20.6,9.8,14.44,895.0,0.0,157.89,100,3,82.04
58,34.5,11.4,20.23,968.0,0.0,284.5,100,0,28.3
59,22.4,7.4,15.34,973.0,0.0,281.12,100,0,36.08
60,29.0,9.4,16.46,1003.0,0.0,293.73,100,0,36.86
61,30.0,10.4,17.59,1005.0,0.0,302.68,100,0,42.05
62,27.2,10.2,18.05,1000.0,0.0,289.36,100,0,43.4
63,32.3,8.8,19.01,1031.0,0.0,334.17,100,0,24.04
64,25.9,12.2,17.71,992.0,0.0,266.13,100,0,58.93
65,24.6,12.5,18.29,1001.0,0.0,280.04,100,0,55.85
66,26.5,12.2,19.21,1016.0,0.0,316.28,100,0,47.27
67,29.5,13.2,21.62,997.0,0.0,333.73,100,0,24.26
68,27.2,12.6,20.2,1020.0,0.0,337.44,100,0,23.64
69,33.2,15.4,24.36,1026.0,0.0,339.11,81,0,5.44
70,34.0,15.9,23.87,998.0,0.0,330.36,100,0,18.1
71,31.0,15.6,22.13,998.0,0.0,325.42,100,0,19.98
72,29.9,15.4,22.36,977.0,0.0,307.71,100,0,24.15
73,31.6,16.4,23.52,976.0,0.0,313.65,100,0,40.96
74,29.3,16.3,22.82,969.0,0.0,274.94,100,0,62.3
75,33.8,18.2,25.11,961.0,0.0,298.22,100,0,42.47
76,34.7,18.5,26.45,943.0,0.0,302.61,100,0,28.02
77,32.4,17.9,24.61,950.0,0.0,285.95,100,0,13.35
78,30.6,17.9,23.92,915.0,0.0,282.01,100,0,16.93
79,38.6,18.5,28.11,912.0,0.0,267.97,100,0,20.59
80,38.8,20.1,27.34,875.0,0.0,188.83,100,0,53.52
81,26.8,15.9,21.59,845.0,0.0,211.7,100,0,49.25
82,32.0,14.4,22.94,868.0,0.0,249.12,100,0,23.18
83,34.2,15.9,23.86,822.0,0.0,226.17,100,0,23.95
84,28.4,16.0,22.17,735.0,0.0,183.07,100,0,42.36
85,26.1,16.0,20.45,723.0,0.0,139.73,100,0,72.02
86,32.1,11.6,20.69,711.0,0.0,165.51,100,0,32.93
87,25.6,8.9,17.34,719.0,0.0,189.34,100,0,19.2
88,27.5,7.1,15.36,690.0,0.0,163.62,100,0,44.83
89,19.4,4.9,12.69,665.0,0.0,125.18,100,0,45.64
90,23.7,4.4,14.03,671.0,0.0,168.53,100,0,18.99
91,24.0,4.8,14.48,636.0,0.0,160.6,100,0,24.25
92,20.9,7.0,12.79,553.0,0.0,94.66,100,0,77.54
93,17.3,2.7,11.01,590.0,0.0,114.88,100,0,46.02
94,19.1,2.0,9.91,579.0,0.0,126.24,100,0,51.08
95,28.6,2.7,13.73,587.0,0.0,142.68,100,0,20.61
96,26.6,9.6,14.25,566.0,0.0,80.14,100,0,90.54
97,18.2,5.2,12.21,584.0,0.0,94.13,100,0,79.96
98,20.9,7.2,12.46,548.0,0.0,88.0,100,0,90.65
99,16.2,3.2,9.59,637.0,0.0,135.93,100,0,38.23
100,20.5,1.8,10.59,665.0,0.0,154.36,100,0,17.52
101,19.8,2.0,11.34,691.0,0.0,159.64,100,0,46.51
102,22.2,4.0,12.32,738.0,0.0,185.24,100,0,34.28
103,18.2,0.0,9.69,766.0,0.0,173.01,100,0,58.15
104,19.1,3.3,9.09,736.0,0.0,134.21,100,0,62.36
105,14.5,1.4,8.74,814.0,0.0,163.26,100,0,51.69
106,18.1,5.1,11.65,817.0,0.0,163.12,100,0,73.63
107,22.6,5.9,13.19,882.0,0.0,160.93,100,0,81.15
108,15.4,5.8,11.24,905.0,0.0,189.95,100,0,56.27
109,20.4,3.3,11.04,942.0,0.0,226.57,100,0,44.36
110,21.1,4.2,12.46,967.0,0.0,275.56,100,0,44.33
111,22.5,8.3,14.03,951.0,0.0,217.3,100,0,71.63
112,29.0,8.8,16.63,979.0,0.0,282.07,100,0,38.92
113,23.5,10.5,16.88,984.0,0.0,283.94,100,0,54.08
114,18.9,9.0,13.55,955.0,0.0,214.4,100,0,71.29
115,23.5,10.1,16.13,972.0,0.0,272.45,100,0,55.78
116,23.7,12.3,17.9,954.0,0.0,266.89,100,0,62.23
117,21.5,13.1,16.96,887.0,0.0,224.3,100,0,77.88
118,21.5,12.6,16.34,909.0,0.0,198.12,100,0,76.3
119,21.9,12.9,17.03,871.0,0.0,204.39,100,0,88.2
120,25.5,14.0,18.41,1008.0,0.0,255.85,100,0,64.89
121,26.0,11.9,18.48,1019.0,0.0,318.7,100,0,38.05
122,29.6,12.6,20.13,1009.0,0.0,331.05,100,0,26.32
123,29.2,12.9,20.19,1028.0,0.0,331.42,100,0,33.04
124,33.3,14.4,24.16,983.0,0.0,326.45,100,0,26.74
125,32.4,17.4,24.49,959.0,0.0,300.27,100,0,30.48
126,34.8,18.3,25.66,968.0,0.0,305.48,100,0,22.62
127,31.9,15.5,24.26,997.0,0.0,301.96,100,0,21.36
128,30.6,17.2,23.39,946.0,0.0,276.89,100,0,33.61
129,34.2,17.0,23.81,949.0,0.0,243.11,100,0,40.14
130,32.6,15.6,21.69,942.0,0.0,278.05,100,0,25.07
131,36.8,18.5,25.3,923.0,0.0,241.05,100,0,33.92
132,34.6,15.6,23.83,909.0,0.0,247.46,100,0,36.83
133,34.8,16.4,22.56,882.0,0.0,214.92,100,0,56.32
134,26.5,13.8,19.75,848.0,0.0,191.13,100,0,53.63
135,29.4,13.4,19.66,851.0,0.0,200.38,100,0,52.82
136,32.6,11.4,21.94,797.0,0.0,228.23,99,0,4.86
137,30.0,12.2,20.44,756.0,0.0,190.35,100,0,44.49
138,33.0,13.4,22.2,730.0,0.0,192.02,100,0,17.19
139,25.5,9.9,17.64,724.0,0.0,159.29,100,0,33.64
140,29.4,9.5,19.66,727.0,0.0,190.57,100,0,12.56
141,28.2,6.1,18.07,684.0,0.0,168.95,100,0,19.41
142,27.2,9.6,17.35,658.0,0.0,129.6,100,0,56.38
143,26.2,8.4,16.14,641.0,0.0,147.1,100,0,45.02
144,21.4,6.0,13.41,605.0,0.0,133.45,100,0,46.79
145,25.5,6.2,15.35,593.0,0.0,140.79,100,0,24.63
146,25.1,5.2,14.91,586.0,0.0,142.33,100,0,46.18
147,21.1,8.8,14.86,557.0,0.0,103.96,100,0,73.82
148,18.2,6.2,12.41,574.0,0.0,106.48,100,0,73.52
149,17.1,3.5,10.58,596.0,0.0,130.33,100,0,36.55
150,16.5,1.4,9.78,612.0,0.0,140.36,100,0,23.77
151,19.2,4.6,12.62,606.0,0.0,117.26,100,0,70.91
152,24.0,6.3,14.13,626.0,0.0,117.85,100,0,77.55
153,22.8,5.8,12.48,658.0,0.0,135.54,100,0,54.36
154,16.5,3.1,10.26,718.0,0.0,125.62,100,0,61.92
155,18.2,3.0,11.66,725.0,0.0,180.71,100,0,40.54
156,22.3,7.1,13.8,766.0,0.0,139.34,100,0,86.49
157,18.1,8.3,13.19,728.0,0.0,133.52,100,0,73.45
158,20.2,6.4,12.64,836.0,0.0,211.77,100,0,56.55
159,18.0,5.4,12.37,844.0,0.0,190.17,100,0,56.0
160,21.0,8.0,14.09,885.0,0.0,220.63,100,0,46.46
161,18.5,5.5,11.85,896.0,0.0,201.35,100,0,64.41
162,21.7,5.7,11.96,942.0,0.0,254.08,100,0,36.9
163,24.3,6.7,14.41,967.0,0.0,258.9,100,0,29.52
164,22.9,8.4,15.79,976.0,0.0,276.01,100,0,41.99
165,21.2,9.9,15.16,980.0,0.0,221.98,100,0,69.77
166,22.2,11.1,16.3,989.0,0.0,288.32,100,0,43.32
167,24.1,7.9,16.46,1002.0,0.0,309.39,100,0,28.04
168,23.1,11.9,17.26,1012.0,0.0,282.39,100,0,54.93
169,21.5,11.4,16.55,1011.0,0.0,274.71,100,0,51.84
170,24.5,11.4,17.53,1005.0,0.0,306.92,100,0,55.19
171,25.4,13.4,19.18,997.0,0.0,310.76,100,0,48.83
172,30.5,13.2,19.84,1010.0,0.0,323.62,100,0,28.82
173,32.3,12.1,21.13,1003.0,0.0,332.81,100,0,22.36
174,31.0,13.2,22.69,1007.0,0.0,326.72,100,0,17.74
175,31.9,14.4,23.06,1008.0,0.0,331.46,100,0,19.75
176,30.9,16.7,23.39,980.0,0.0,318.41,100,0,20.01
177,34.2,17.6,23.84,968.0,0.0,305.04,100,0,23.24
178,34.0,15.6,24.79,985.0,0.0,317.68,100,0,9.9
179,33.7,15.4,23.87,984.0,0.0,308.52,100,0,22.02
180,34.0,17.0,24.87,970.0,0.0,298.14,100,0,27.99
181,33.1,15.9,24.48,969.0,0.0,304.0,100,0,19.04
182,36.2,15.2,23.74,957.0,0.0,300.08,100,0,16.92
183,30.5,15.9,22.71,943.0,0.0,279.98,100,0,16.08
184,42.2,17.0,29.09,910.0,0.0,265.35,100,0,12.88
185,38.0,14.9,22.99,908.0,0.0,249.71,100,0,29.06
186,27.2,13.4,19.39,841.0,0.0,213.03,100,0,47.75
187,30.0,12.9,20.91,841.0,0.0,232.16,100,0,38.58
188,34.5,15.1,24.49,815.0,0.0,223.83,99,0,6.08
189,34.5,13.1,23.24,774.0,0.0,216.39,100,0,16.92
190,28.8,11.1,19.08,720.0,0.0,173.71,100,0,43.62
191,29.3,12.0,21.2,716.0,0.0,189.05,100,0,35.73
192,22.6,8.3,15.74,682.0,0.0,158.23,100,0,32.24
193,25.1,6.3,15.89,683.0,0.0,179.61,100,0,20.76
194,24.4,4.3,14.12,664.0,0.0,165.06,100,0,17.23
195,25.4,4.7,14.24,652.0,0.0,156.73,100,0,27.03
196,24.4,9.2,16.73,594.0,0.0,130.99,100,0,55.04
197,26.2,5.9,15.79,592.0,0.0,145.05,100,0,24.96
198,24.5,7.3,14.16,614.0,0.0,133.2,100,0,44.91
199,25.6,4.7,15.29,579.0,0.0,137.79,100,0,32.69
200,21.2,7.4,13.72,571.0,0.0,118.27,100,0,69.46
201,26.1,5.2,13.81,594.0,0.0,140.51,100,0,45.01
202,22.9,6.1,14.54,621.0,0.0,153.9,100,0,8.8
203,21.0,3.4,11.34,623.0,0.0,150.89,100,0,14.14
204,27.5,6.4,14.11,667.0,0.0,154.02,100,0,50.72
205,22.9,3.6,10.99,667.0,0.0,147.09,100,0,48.59
206,21.0,7.7,13.89,685.0,0.0,143.67,100,0,76.24
207,21.7,6.4,11.98,729.0,0.0,126.19,100,0,78.45
208,26.6,6.8,15.31,786.0,0.0,212.09,100,0,27.42
209,26.7,8.4,16.57,796.0,0.0,201.01,100,0,40.52
210,21.0,4.3,11.2,856.0,0.0,199.13,100,0,39.9
211,21.2,5.2,11.39,863.0,0.0,161.57,100,0,70.77
212,23.4,5.8,14.24,894.0,0.0,262.11,100,0,24.51
213,26.5,9.4,15.21,896.0,0.0,220.79,100,0,62.22
214,25.5,4.6,13.07,961.0,0.0,235.05,100,0,42.21
215,29.0,9.5,18.81,974.0,0.0,300.16,100,0,20.43
216,22.8,8.0,14.64,977.0,0.0,234.48,100,0,53.72
217,21.0,8.6,14.39,966.0,0.0,240.94,100,0,55.16
218,22.7,8.2,15.59,983.0,0.0,241.73,100,0,60.8
219,35.8,10.8,19.68,982.0,0.0,268.45,100,0,49.29
220,23.6,11.4,16.66,997.0,0.0,258.01,100,0,62.22
221,31.2,11.6,20.26,1019.0,0.0,337.56,100,0,16.89
222,31.5,13.8,20.68,1001.0,0.0,281.65,100,0,62.54
223,25.5,14.6,19.31,969.0,0.0,252.17,100,0,67.51
224,35.1,12.9,20.91,1014.0,0.0,326.79,100,0,35.48
225,34.3,13.2,21.59,1022.0,0.0,342.24,100,0,20.5
226,31.0,11.9,20.76,1010.0,0.0,329.74,100,0,21.52
227,31.2,14.4,21.62,1013.0,0.0,335.46,100,0,20.8
228,34.0,14.2,22.39,997.0,0.0,327.93,100,0,20.02
229,27.6,15.6,21.86,969.0,0.0,299.38,100,0,29.51
230,28.5,13.6,21.06,987.0,0.0,318.02,100,0,37.42
231,32.8,14.2,22.36,992.0,0.0,318.88,100,0,20.75
232,36.5,14.9,24.52,983.0,0.0,312.49,100,0,7.93
233,30.6,14.9,22.16,978.0,0.0,305.11,100,0,21.7
234,35.1,15.1,25.39,958.0,0.0,290.74,100,0,24.59
235,34.5,18.0,25.35,920.0,0.0,251.53,100,0,26.17
236,33.8,16.5,25.19,906.0,0.0,273.29,100,0,8.27
237,32.4,15.9,22.14,906.0,0.0,256.98,100,0,23.64
238,33.9,16.9,24.2,895.0,0.0,212.48,100,0,47.74
239,31.9,17.0,22.74,821.0,0.0,210.68,100,0,35.95
240,26.5,12.9,19.86,794.0,0.0,216.68,100,0,19.58
241,28.6,12.9,20.47,773.0,0.0,196.14,100,0,35.4
242,30.4,8.6,17.71,737.0,0.0,161.74,100,0,24.54
243,29.9,11.3,19.08,732.0,0.0,182.77,100,0,21.1
244,33.9,10.9,20.53,705.0,0.0,184.03,100,0,14.9
245,29.9,9.9,18.32,671.0,0.0,171.65,100,0,25.39
246,33.0,11.6,18.71,664.0,0.0,117.48,100,0,71.79
247,19.0,7.3,13.13,594.0,0.0,115.77,100,0,58.97
248,25.4,7.1,15.44,622.0,0.0,151.09,100,0,19.36
249,22.1,5.3,13.4,596.0,0.0,143.01,100,0,21.74
250,27.0,6.1,16.33,585.0,0.0,140.58,100,0,24.91
251,25.6,9.1,15.66,571.0,0.0,137.0,100,0,33.2
252,22.0,4.3,14.31,572.0,0.0,93.88,100,0,76.95
253,22.6,6.0,15.97,587.0,0.0,79.32,100,0,88.29
254,20.9,4.3,13.03,611.0,0.0,127.67,100,0,37.88
255,28.2,6.8,16.94,626.0,0.0,158.46,100,0,20.41
256,24.2,4.2,13.91,622.0,0.0,131.18,100,0,56.84
257,29.2,5.1,16.57,677.0,0.0,169.77,100,0,26.74
258,28.5,6.7,17.07,704.0,0.0,179.41,100,0,28.52
259,25.5,7.4,14.01,726.0,0.0,151.0,100,0,70.98
260,20.5,3.3,11.29,774.0,0.0,148.96,100,0,59.98
261,31.1,7.1,19.64,791.0,0.0,220.26,100,0,31.69
