week_number,weekly_max_temperature,weekly_min_temperature,weekly_avg_temperature,weekly_max_irradiance,weekly_min_irradiance,weekly_avg_irradiance,weekly_max_cloud_cover,weekly_min_cloud_cover,weekly_avg_cloud_cover
56,30.3,8.9,17.23,898.0,0.0,266.02,100,0,42.45
57,19.4,10.3,14.71,893.0,0.0,166.49,100,0,75.05
58,35.9,11.4,19.94,958.0,0.0,282.81,100,0,28.58
59,20.9,7.2,15.16,973.0,0.0,282.54,100,0,37.38
60,29.7,9.0,16.0,997.0,0.0,296.11,100,0,36.3
61,29.8,10.9,17.31,997.0,0.0,296.15,100,0,41.86
62,25.5,10.3,17.62,995.0,0.0,285.05,100,0,46.07
63,30.1,7.8,18.15,1021.0,0.0,331.8,100,0,24.99
64,24.1,12.6,17.66,988.0,0.0,262.29,100,0,57.13
65,22.2,11.9,17.68,991.0,0.0,279.7,100,0,57.64
66,25.0,13.4,18.79,1013.0,0.0,311.65,100,0,41.58
67,26.4,14.1,20.59,989.0,0.0,330.08,100,0,25.3
68,25.2,13.4,19.74,1014.0,0.0,331.07,100,0,25.72
69,30.8,14.3,22.04,1024.0,0.0,337.68,100,0,12.89
70,30.6,15.8,22.57,994.0,0.0,330.66,100,0,20.04
71,28.0,16.2,21.25,996.0,0.0,317.32,100,0,41.47
72,26.9,15.4,21.05,975.0,0.0,307.26,100,0,28.79
73,28.7,17.7,22.45,972.0,0.0,314.8,100,0,42.3
74,27.0,17.2,22.01,957.0,0.0,279.31,100,0,60.38
75,29.2,17.5,23.53,955.0,0.0,297.68,100,0,48.12
76,32.8,18.4,25.16,937.0,0.0,301.93,100,0,26.8
77,29.2,18.0,23.45,943.0,0.0,286.8,100,0,16.05
78,29.1,17.9,23.05,907.0,0.0,281.47,100,0,22.9
79,37.5,18.5,26.69,905.0,0.0,268.48,100,0,17.42
80,37.2,20.5,26.89,872.0,0.0,189.39,100,0,51.23
81,26.8,16.4,21.73,834.0,0.0,215.48,100,0,51.3
82,29.8,13.6,21.75,860.0,0.0,245.65,100,0,26.17
83,31.9,17.0,22.61,806.0,0.0,221.42,100,0,32.23
84,26.4,15.9,21.28,713.0,0.0,179.97,100,0,40.52
85,24.6,16.8,20.26,697.0,0.0,136.74,100,0,68.35
86,32.8,12.4,20.16,692.0,0.0,160.1,100,0,38.22
87,24.1,7.5,16.65,696.0,0.0,182.82,100,0,18.89
88,26.2,6.2,15.34,674.0,0.0,160.33,100,0,45.49
89,20.9,4.8,13.15,659.0,0.0,127.54,100,0,45.88
90,25.4,4.2,13.64,663.0,0.0,167.23,100,0,18.95
91,25.4,4.7,14.51,634.0,0.0,159.58,100,0,24.75
92,21.4,7.8,13.34,534.0,0.0,97.99,100,0,76.74
93,17.2,1.4,11.1,584.0,0.0,112.85,100,0,44.45
94,19.6,1.7,10.32,575.0,0.0,127.29,100,0,50.67
95,27.3,1.6,12.61,583.0,0.0,141.57,100,0,22.69
96,26.0,8.9,14.63,558.0,0.0,88.68,100,0,88.35
97,18.2,4.4,12.51,574.0,0.0,94.73,100,0,78.91
98,21.0,7.6,12.8,559.0,0.0,87.9,100,0,89.81
99,16.5,2.3,9.86,631.0,0.0,138.03,100,0,39.01
100,18.9,1.4,10.74,661.0,0.0,152.62,100,0,21.66
101,19.1,1.4,10.96,688.0,0.0,155.85,100,0,46.62
102,24.5,3.2,12.68,731.0,0.0,186.03,100,0,32.85
103,18.2,-0.3,9.99,758.0,0.0,175.93,100,0,57.66
104,19.3,4.2,9.82,737.0,0.0,141.08,100,0,61.12
105,14.6,2.0,9.11,809.0,0.0,170.81,100,0,55.08
106,17.5,6.2,11.9,815.0,0.0,162.2,100,0,76.1
107,22.9,6.2,13.42,880.0,0.0,158.39,100,0,81.33
108,16.2,6.7,11.9,900.0,0.0,198.1,100,0,50.93
109,21.2,3.0,11.21,934.0,0.0,232.17,100,0,44.73
110,21.0,4.4,11.99,963.0,0.0,274.63,100,0,45.78
111,19.9,8.2,13.63,949.0,0.0,212.81,100,0,72.88
112,26.9,7.9,15.76,978.0,0.0,279.73,100,0,41.46
113,20.5,11.1,15.84,976.0,0.0,282.66,100,0,55.77
114,18.6,8.9,13.67,948.0,0.0,219.51,100,0,76.68
115,22.0,10.6,16.01,969.0,0.0,273.12,100,0,60.04
116,21.9,12.4,17.15,957.0,0.0,264.65,100,0,65.58
117,20.5,13.4,16.76,850.0,0.0,207.92,100,26,94.45
118,20.4,12.6,16.19,901.0,0.0,184.29,100,0,83.0
119,20.7,12.6,16.89,866.0,0.0,193.03,100,17,92.17
120,22.6,14.7,17.9,1000.0,0.0,249.45,100,0,77.02
121,23.9,12.2,17.84,1012.0,0.0,315.23,100,0,42.67
122,26.6,13.1,19.24,1004.0,0.0,328.36,100,0,32.12
123,25.5,13.4,19.34,1018.0,0.0,328.73,100,0,40.79
124,30.8,14.8,22.51,983.0,0.0,322.85,100,0,32.96
125,29.3,17.0,23.01,958.0,0.0,296.02,100,0,38.83
126,32.1,17.5,24.14,954.0,0.0,301.38,100,0,29.17
127,29.8,16.6,23.46,996.0,0.0,301.48,100,0,30.95
128,30.0,17.1,22.97,950.0,0.0,263.92,100,0,45.96
129,30.0,16.1,22.44,943.0,0.0,241.36,100,0,50.32
130,28.9,15.5,20.86,941.0,0.0,274.35,100,0,28.86
131,34.0,18.5,24.09,921.0,0.0,239.87,100,0,39.11
132,31.5,15.5,22.23,901.0,0.0,239.51,100,0,44.56
133,32.0,16.7,21.96,876.0,0.0,206.72,100,0,56.22
134,24.2,13.9,19.34,837.0,0.0,183.02,100,0,58.61
135,27.1,13.5,19.49,838.0,0.0,195.79,100,0,56.34
136,31.5,11.3,20.74,781.0,0.0,221.96,23,0,0.93
137,28.1,12.1,20.07,735.0,0.0,185.64,100,0,47.95
138,29.5,12.1,20.82,703.0,0.0,185.84,100,0,21.43
139,27.9,9.6,17.74,706.0,0.0,156.29,100,0,35.29
140,30.2,7.1,18.79,712.0,0.0,185.87,100,0,11.49
141,28.1,3.9,17.14,677.0,0.0,168.11,100,0,20.75
142,27.0,7.9,17.41,647.0,0.0,131.66,100,0,51.95
143,27.6,8.2,16.68,633.0,0.0,145.62,100,0,46.62
144,21.5,3.8,12.98,600.0,0.0,134.15,100,0,44.86
145,26.0,5.2,15.04,590.0,0.0,138.62,100,0,26.78
146,25.8,4.8,14.7,582.0,0.0,140.13,100,0,50.73
147,22.4,9.9,15.63,548.0,0.0,103.55,100,0,73.97
148,17.8,5.2,12.29,562.0,0.0,107.58,100,0,73.69
149,17.9,1.4,10.82,591.0,0.0,132.64,100,0,34.04
150,16.9,0.2,9.47,603.0,0.0,142.05,100,0,24.36
151,19.1,2.7,12.61,601.0,0.0,116.66,100,0,74.93
152,23.8,6.9,14.37,629.0,0.0,119.86,100,0,73.52
153,22.8,5.8,12.58,659.0,0.0,136.05,100,0,55.73
154,17.0,2.5,10.84,715.0,0.0,130.36,100,0,58.56
155,18.5,2.1,11.43,723.0,0.0,179.65,100,0,45.14
156,21.8,6.4,13.7,749.0,0.0,138.68,100,0,86.47
157,18.2,6.8,13.44,733.0,0.0,137.54,100,0,70.12
158,20.1,5.3,12.67,830.0,0.0,212.74,100,0,55.14
159,18.1,6.2,12.69,831.0,0.0,195.76,100,0,56.23
160,21.4,6.8,13.92,881.0,0.0,227.65,100,0,44.35
161,18.3,6.2,12.39,890.0,0.0,208.81,100,0,63.76
162,21.0,3.7,12.04,943.0,0.0,257.28,100,0,34.96
163,23.6,5.8,13.87,966.0,0.0,260.74,100,0,31.46
164,22.5,7.3,15.47,973.0,0.0,271.72,100,0,43.58
165,21.0,9.4,15.69,976.0,0.0,229.67,100,0,71.37
166,21.9,10.9,16.41,989.0,0.0,289.29,100,0,38.46
167,23.0,7.8,16.29,999.0,0.0,309.85,100,0,23.43
168,21.6,12.4,17.09,1006.0,0.0,276.99,100,0,69.07
169,21.4,11.9,16.69,1001.0,0.0,270.27,100,0,61.77
170,22.9,12.2,17.65,1001.0,0.0,300.95,100,0,59.36
171,24.4,13.6,19.03,989.0,0.0,305.05,100,0,57.96
172,27.7,13.4,19.16,1007.0,0.0,319.27,100,0,33.4
173,31.4,12.8,20.37,999.0,0.0,329.74,100,0,23.0
174,29.5,13.8,22.09,1002.0,0.0,326.11,100,0,22.09
175,29.0,15.7,22.14,1007.0,0.0,329.15,100,0,23.65
176,29.0,16.8,22.23,974.0,0.0,314.58,100,0,25.6
177,30.8,17.2,22.68,955.0,0.0,299.14,100,0,35.74
178,30.6,15.0,23.44,979.0,0.0,317.26,100,0,12.65
179,29.6,14.3,22.12,982.0,0.0,305.98,100,0,29.74
180,31.4,17.5,23.78,939.0,0.0,299.33,100,0,27.32
181,31.3,15.8,23.51,962.0,0.0,300.48,100,0,18.56
182,32.5,15.4,22.88,946.0,0.0,299.2,100,0,16.46
183,28.5,16.4,21.9,941.0,0.0,274.11,100,0,25.7
184,38.6,17.2,27.31,898.0,0.0,269.36,100,0,12.82
185,35.3,15.2,22.47,902.0,0.0,247.38,100,0,22.4
186,24.8,13.8,19.24,831.0,0.0,207.99,100,0,45.98
187,26.2,13.6,19.78,822.0,0.0,227.73,100,0,46.83
188,31.4,14.1,22.19,791.0,0.0,216.42,100,0,25.16
189,30.4,13.3,21.25,752.0,0.0,206.4,100,0,20.72
190,28.8,9.1,18.91,697.0,0.0,170.19,100,0,41.79
191,28.3,10.4,19.54,696.0,0.0,182.57,100,0,36.95
192,22.0,6.7,15.62,666.0,0.0,157.95,100,0,29.86
193,24.3,4.7,15.41,672.0,0.0,176.48,100,0,20.6
194,23.7,2.5,13.51,659.0,0.0,164.36,100,0,14.59
195,22.2,2.5,13.12,647.0,0.0,153.63,100,0,33.3
196,25.0,6.4,16.05,592.0,0.0,129.01,100,0,55.98
197,25.4,2.7,13.74,588.0,0.0,142.99,100,0,29.97
198,24.5,6.2,14.04,609.0,0.0,131.45,100,0,47.46
199,24.5,3.6,13.43,575.0,0.0,137.3,100,0,34.7
200,19.5,5.6,12.93,558.0,0.0,115.53,100,0,67.63
201,23.2,3.0,12.66,590.0,0.0,139.27,100,0,51.78
202,22.4,3.4,13.97,617.0,0.0,152.6,100,0,9.95
203,22.2,2.0,11.29,619.0,0.0,149.57,100,0,14.01
204,24.4,3.2,14.41,664.0,0.0,152.98,100,0,50.45
205,21.0,1.3,10.61,659.0,0.0,148.77,100,0,48.64
206,20.1,6.2,13.37,691.0,0.0,139.89,100,0,78.49
207,21.3,5.8,12.38,726.0,0.0,129.7,100,0,77.15
208,24.4,5.3,14.04,783.0,0.0,209.8,100,0,27.79
209,27.9,5.9,15.44,791.0,0.0,203.79,100,0,38.66
210,20.3,4.3,11.18,852.0,0.0,199.64,100,0,35.7
211,20.5,3.5,11.7,856.0,0.0,168.44,100,0,68.13
212,23.9,4.5,13.46,891.0,0.0,260.54,100,0,23.27
213,22.8,9.1,14.87,893.0,0.0,222.01,100,0,65.57
214,24.5,4.7,13.24,958.0,0.0,240.02,100,0,37.56
215,26.5,7.0,16.92,962.0,0.0,295.84,100,0,25.17
216,20.9,8.1,14.44,975.0,0.0,242.12,100,0,55.66
217,19.3,9.6,14.46,958.0,0.0,239.65,100,0,65.92
218,21.1,8.6,15.48,982.0,0.0,239.31,100,0,59.28
219,32.2,11.3,18.63,984.0,0.0,271.38,100,0,49.78
220,22.0,11.6,16.74,995.0,0.0,255.33,100,0,63.82
221,28.6,11.4,19.17,1008.0,0.0,334.07,100,0,23.09
222,29.2,14.4,19.96,995.0,0.0,279.62,100,0,64.89
223,24.1,15.4,18.91,947.0,0.0,232.67,100,2,84.12
224,30.7,13.2,19.74,1009.0,0.0,321.61,100,0,41.13
225,30.8,13.4,20.79,1016.0,0.0,337.99,100,0,23.42
226,27.1,12.1,19.73,1003.0,0.0,327.08,100,0,29.55
227,28.1,14.2,20.51,1009.0,0.0,333.89,100,0,29.49
228,29.4,14.6,21.17,992.0,0.0,326.43,100,0,28.2
229,25.7,15.8,20.91,968.0,0.0,293.53,100,0,36.82
230,25.6,13.8,20.53,980.0,0.0,312.59,100,0,45.98
231,28.9,14.2,20.94,983.0,0.0,310.45,100,0,32.49
232,32.0,15.1,22.71,975.0,0.0,308.04,100,0,17.36
233,28.2,15.4,21.64,966.0,0.0,305.12,100,0,16.36
234,32.6,15.7,23.91,952.0,0.0,286.69,100,0,29.12
235,32.2,17.6,24.06,906.0,0.0,252.61,100,0,27.88
236,30.9,17.1,23.71,897.0,0.0,270.88,100,0,19.77
237,30.0,15.6,21.61,896.0,0.0,252.81,100,0,29.2
238,31.6,17.3,23.2,888.0,0.0,208.85,100,0,54.36
239,28.7,16.8,21.96,803.0,0.0,207.86,100,0,40.2
240,25.2,12.8,19.51,776.0,0.0,205.81,100,0,25.19
241,27.1,13.3,19.73,752.0,0.0,191.82,100,0,29.92
242,29.5,8.2,17.16,713.0,0.0,156.62,100,0,24.78
243,28.2,9.2,17.88,708.0,0.0,173.27,100,0,28.48
244,31.5,9.5,18.99,684.0,0.0,177.14,100,0,20.12
245,25.4,10.0,17.13,656.0,0.0,165.39,100,0,32.76
246,27.8,11.6,17.5,646.0,0.0,113.02,100,0,76.17
247,19.8,6.9,13.66,591.0,0.0,118.61,100,0,59.93
248,24.7,4.4,14.05,617.0,0.0,148.69,100,0,25.04
249,21.1,3.2,12.96,591.0,0.0,142.94,100,0,19.83
250,26.5,4.8,14.44,582.0,0.0,137.95,100,0,27.91
251,23.3,6.2,14.08,566.0,0.0,134.18,100,0,45.07
252,22.5,5.2,14.35,578.0,0.0,90.85,100,0,77.07
253,23.0,4.6,16.27,584.0,0.0,77.6,100,0,87.57
254,22.7,5.1,13.05,607.0,0.0,128.02,100,0,34.87
255,27.8,4.3,15.91,624.0,0.0,157.35,100,0,21.29
256,23.2,4.4,13.35,618.0,0.0,130.08,100,0,55.27
257,29.5,4.7,16.18,672.0,0.0,167.89,100,0,27.39
258,29.5,6.5,16.04,701.0,0.0,178.64,100,0,26.66
259,24.8,5.6,13.73,720.0,0.0,149.55,100,0,69.54
260,19.5,3.8,11.7,769.0,0.0,150.81,100,0,58.53
261,29.8,5.7,17.56,787.0,0.0,219.06,100,0,33.7
