week_number,weekly_max_temperature,weekly_min_temperature,weekly_avg_temperature,weekly_max_irradiance,weekly_min_irradiance,weekly_avg_irradiance,weekly_max_cloud_cover,weekly_min_cloud_cover,weekly_avg_cloud_cover
145,25.5,7.2,15.34,595.0,0.0,142.58,100,0,26.38
146,25.4,4.8,14.92,589.0,0.0,143.12,100,0,45.83
147,21.4,9.2,15.14,560.0,0.0,105.76,100,0,71.02
148,18.6,6.3,12.92,577.0,0.0,107.28,100,0,72.7
149,17.5,3.1,10.71,598.0,0.0,130.51,100,0,35.85
150,16.9,1.5,9.82,614.0,0.0,140.69,100,0,22.18
151,19.5,6.3,13.07,609.0,0.0,119.75,100,0,69.4
152,23.6,6.5,13.99,625.0,0.0,118.95,100,0,79.82
153,23.0,7.3,12.81,660.0,0.0,137.2,100,0,52.55
154,16.6,3.5,10.61,721.0,0.0,126.32,100,0,63.04
155,18.4,3.0,11.95,728.0,0.0,182.77,100,0,38.79
156,22.1,7.3,14.21,763.0,0.0,141.4,100,0,86.29
157,18.6,8.6,13.64,732.0,0.0,137.89,100,0,73.11
158,20.4,6.4,12.92,840.0,0.0,213.88,100,0,58.47
159,17.9,5.0,12.44,849.0,0.0,192.41,100,0,56.93
160,21.2,7.2,14.24,881.0,0.0,220.36,100,0,47.54
161,18.5,5.2,12.04,901.0,0.0,200.48,100,0,64.75
162,22.0,5.7,12.19,944.0,0.0,255.37,100,0,37.31
163,24.7,6.8,14.8,969.0,0.0,260.2,100,0,30.67
164,23.5,8.6,16.09,979.0,0.0,278.89,100,0,47.71
165,21.5,10.4,15.55,983.0,0.0,225.46,100,0,72.0
166,22.6,11.4,16.46,996.0,0.0,289.53,100,0,48.51
167,24.5,8.2,16.71,1003.0,0.0,312.15,100,0,32.36
168,23.2,12.1,17.58,1012.0,0.0,289.04,100,0,62.7
169,21.8,11.9,16.85,1014.0,0.0,282.37,100,0,60.11
170,24.2,11.8,17.62,1009.0,0.0,310.73,100,0,58.47
171,25.6,13.0,18.99,1003.0,0.0,311.89,100,0,56.49
172,30.9,13.4,19.94,1011.0,0.0,325.6,100,0,33.97
173,32.2,11.9,21.06,1004.0,0.0,333.97,100,0,22.52
174,31.5,13.4,22.71,1009.0,0.0,327.55,100,0,19.83
175,31.0,13.9,22.81,1005.0,0.0,330.82,100,0,25.11
176,31.0,16.7,23.16,987.0,0.0,318.97,100,0,32.43
177,34.8,17.4,23.81,964.0,0.0,306.45,100,0,30.81
178,34.2,16.1,24.86,987.0,0.0,317.68,100,0,12.32
179,34.3,15.8,24.1,985.0,0.0,309.6,100,0,20.35
180,33.7,16.8,24.64,969.0,0.0,297.23,100,0,31.49
181,33.4,16.0,24.39,972.0,0.0,303.76,100,0,19.01
182,36.8,15.4,23.96,960.0,0.0,299.73,100,0,16.71
183,30.9,16.0,22.89,944.0,0.0,282.38,100,0,25.24
184,42.8,16.7,28.99,909.0,0.0,266.07,100,0,12.48
185,37.8,15.0,23.07,911.0,0.0,251.93,100,0,33.35
186,27.2,13.6,19.58,843.0,0.0,216.17,100,0,52.67
187,30.4,13.1,21.3,843.0,0.0,234.55,100,0,38.2
188,34.2,14.7,24.15,816.0,0.0,223.29,100,0,13.52
189,34.9,13.1,23.46,773.0,0.0,216.12,100,0,15.62
190,28.5,11.0,19.05,722.0,0.0,173.75,100,0,45.51
191,29.8,11.9,21.73,718.0,0.0,189.76,100,0,35.99
192,23.1,8.8,16.02,684.0,0.0,159.0,100,0,31.58
193,25.4,5.9,16.06,685.0,0.0,180.23,100,0,20.2
194,24.9,4.4,14.74,666.0,0.0,165.64,100,0,16.98
195,26.1,5.8,14.77,654.0,0.0,157.71,100,0,27.64
196,25.1,9.6,17.14,597.0,0.0,131.2,100,0,57.21
197,26.5,6.4,16.18,594.0,0.0,146.28,100,0,25.33
198,24.4,7.6,14.26,616.0,0.0,134.87,100,0,45.98
199,25.8,5.3,15.62,581.0,0.0,138.14,100,0,32.42
200,21.3,7.8,13.97,575.0,0.0,119.3,100,0,68.56
201,26.1,5.8,14.09,597.0,0.0,140.79,100,0,44.08
202,23.7,5.8,14.87,623.0,0.0,154.6,100,0,8.48
203,21.1,4.4,11.49,626.0,0.0,151.96,100,0,12.86
204,27.0,5.5,14.13,669.0,0.0,154.83,100,0,51.1
205,24.0,3.7,11.48,671.0,0.0,150.18,100,0,46.8
206,21.6,8.1,14.54,688.0,0.0,146.29,100,0,73.79
207,22.0,6.6,12.43,733.0,0.0,127.4,100,0,78.99
208,27.3,7.3,16.01,788.0,0.0,213.01,100,0,27.33
209,28.0,9.1,17.27,798.0,0.0,200.22,100,0,40.42
210,21.2,4.6,11.66,857.0,0.0,201.24,100,0,39.44
211,21.6,6.1,11.74,866.0,0.0,160.9,100,0,70.05
212,23.0,7.0,14.63,896.0,0.0,262.43,100,0,24.12
213,27.5,9.5,15.68,897.0,0.0,224.0,100,0,67.0
214,26.3,5.1,13.52,962.0,0.0,234.9,100,0,43.49
215,29.6,10.9,19.69,977.0,0.0,300.65,100,0,19.85
216,23.9,8.6,15.17,979.0,0.0,237.61,100,0,58.17
217,22.0,8.8,15.05,969.0,0.0,247.88,100,0,59.0
218,23.5,9.2,16.1,973.0,0.0,244.61,100,0,65.79
219,37.2,11.0,20.22,980.0,0.0,272.3,100,0,49.73
220,23.9,12.1,17.02,1001.0,0.0,263.29,100,0,64.03
221,31.7,11.7,20.49,1019.0,0.0,337.89,100,0,17.48
222,32.0,13.6,20.69,1003.0,0.0,281.84,100,0,67.61
223,25.8,15.3,19.72,980.0,0.0,255.52,100,0,71.55
224,35.7,12.6,21.07,1017.0,0.0,327.57,100,0,39.2
225,34.5,13.6,21.64,1024.0,0.0,341.5,100,0,23.0
226,31.4,12.2,21.03,1011.0,0.0,331.59,100,0,25.36
227,31.4,14.1,22.01,1013.0,0.0,335.99,100,0,20.33
228,34.3,15.0,22.82,999.0,0.0,327.25,100,0,26.11
229,27.9,15.9,22.06,971.0,0.0,301.31,100,0,41.33
230,29.3,14.4,21.59,991.0,0.0,321.59,100,0,41.23
231,33.0,14.6,22.72,996.0,0.0,319.24,100,0,20.74
232,37.1,14.8,24.68,983.0,0.0,312.18,100,0,12.18
233,30.1,15.2,22.08,973.0,0.0,305.45,100,0,26.31
234,35.0,15.8,25.69,960.0,0.0,292.51,100,0,24.29
235,34.7,18.0,25.45,918.0,0.0,250.6,100,0,27.09
236,35.8,16.7,25.58,909.0,0.0,273.9,100,0,9.08
237,32.8,16.5,22.54,911.0,0.0,260.36,100,0,29.93
238,34.4,16.8,24.46,894.0,0.0,213.3,100,0,47.9
239,31.9,17.3,23.0,822.0,0.0,211.72,100,0,36.27
240,27.1,13.0,20.34,796.0,0.0,219.91,100,0,20.77
241,28.5,12.9,20.59,777.0,0.0,195.17,100,0,36.77
242,30.7,9.9,18.29,738.0,0.0,163.76,100,0,25.13
243,30.0,11.6,19.74,733.0,0.0,183.1,100,0,23.12
244,34.5,12.1,20.9,706.0,0.0,183.52,100,0,16.5
245,29.9,10.9,18.88,674.0,0.0,172.19,100,0,29.08
246,33.7,11.8,19.24,667.0,0.0,119.11,100,0,70.21
247,19.0,7.9,13.51,597.0,0.0,117.19,100,0,59.44
248,24.4,8.4,15.61,626.0,0.0,151.55,100,0,21.15
249,23.2,6.2,14.21,598.0,0.0,144.05,100,0,22.44
250,28.0,8.1,17.25,588.0,0.0,141.38,100,0,24.63
251,25.7,9.6,16.11,575.0,0.0,136.97,100,0,35.59
252,22.2,4.8,14.57,567.0,0.0,96.15,100,0,74.89
253,22.0,7.1,16.13,587.0,0.0,81.79,100,0,88.47
254,20.8,4.3,13.09,613.0,0.0,127.75,100,0,37.39
255,29.3,5.8,17.34,628.0,0.0,158.88,100,0,20.46
256,25.2,4.4,14.44,624.0,0.0,132.76,100,0,58.5
257,29.6,5.1,16.91,679.0,0.0,170.41,100,0,26.62
258,29.0,7.8,17.62,705.0,0.0,180.15,100,0,28.39
259,26.0,8.1,14.52,728.0,0.0,152.75,100,0,70.94
260,20.8,3.8,11.64,775.0,0.0,149.77,100,0,57.96
261,32.5,8.4,20.78,794.0,0.0,221.15,100,0,30.11
